fecha,index,Dia juliano,U,TA1,HR1,TA3,HR3,TA4,HR4,RG,e0,ea,Ra,Rnc,RS0,Tmin,Tmax,Rnl
2018-05-25,8748.5,145.0,,,,,,,,,,,,,,6.095000000000014,19.740000000000006,
2018-05-26,8844.5,146.0,,,,,,,,,,,,,,7.980000000000011,15.160000000000018,
2018-05-27,8940.5,147.0,,,,,,,,,,,,,,5.017999999999987,14.64000000000002,
2018-05-28,9036.5,148.0,,,,,,,,,,,,,,3.279999999999996,18.809999999999963,
2018-05-29,9132.5,149.0,,,,,,,,,,,,,,3.865000000000005,12.660000000000004,
2018-05-30,9228.5,150.0,,,,,,,,,,,,,,3.526000000000005,11.600000000000007,
2018-05-31,9324.5,151.0,,,,,,,,,,,,,,2.801999999999999,12.299999999999978,
2018-06-01,9420.5,152.0,,,,,,,,,,,,,,4.550000000000007,16.359999999999975,
2018-06-02,9516.5,153.0,,,,,,,,,,,,,,5.875,19.490000000000006,
2018-06-03,9612.5,154.0,,,,,,,,,,,,,,5.005999999999987,17.799999999999972,
2018-06-04,9708.5,155.0,,,,,,,,,,,,,,3.8480000000000083,18.019999999999985,
2018-06-05,9804.5,156.0,2.1819830508474576,7.055508474576272,76.92847457627123,6.999525423728815,77.09677966101697,7.278084745762712,75.52711864406778,131.91871186440676,1.0356761464189388,0.761790916978334,35.81904769291122,101.57740813559325,26.864285769683416,3.553999999999995,17.039999999999978,136646.00384252504
2018-06-06,9900.5,157.0,2.9989583333333343,7.5163125000000015,81.5820833333333,7.57202083333333,81.32281249999996,7.72798958333333,80.34854166666668,100.31390625000004,1.0886442507498162,0.8412460899495992,35.807299012374195,77.24170781249998,26.855474259280665,2.0039999999999982,14.470000000000022,51823.30597406021
2018-06-07,9996.5,158.0,5.346135416666665,8.413291666666668,78.08260416666668,8.470093749999998,78.62552083333333,8.639208333333332,77.01229166666671,96.03559375000005,1.1266125941921763,0.8633105506414642,35.7956977470294,73.94740718750002,26.846773310272052,4.47000000000001,10.759999999999993,15863.438471514668
2018-06-08,10092.5,159.0,4.264531249999998,7.443739583333333,73.37343750000001,7.470885416666665,73.91364583333332,7.6400208333333355,72.15250000000002,78.7674479166667,1.0806637745856909,0.7549990585293868,35.784315119677,60.65093489583333,26.838236339757717,2.0980000000000043,14.119999999999976,37264.46011303755
2018-06-09,10188.5,160.0,1.9022708333333336,7.562187499999998,77.72947916666665,7.403229166666665,77.85187499999999,7.768947916666666,76.18135416666665,86.85160416666668,1.0812092821030814,0.7885340921662016,35.773218146245306,66.87573520833335,26.829913609683945,3.3779999999999917,14.339999999999987,44243.68784939638
2018-06-10,10284.5,161.0,1.5469479166666658,11.90375,89.94895833333335,11.890520833333335,89.70937499999998,12.119479166666665,89.36770833333334,31.601531249999994,1.4198559639350072,1.266417556614558,35.76246950333601,24.333179062500008,26.82185212750206,9.690000000000024,15.099999999999985,17789.640093873273
2018-06-11,10380.5,162.0,4.9696458333333355,11.949895833333336,81.63677083333336,12.01208333333333,82.2659375,12.158437499999993,81.16416666666663,20.35759375,1.4180843057924235,1.1508365037101134,35.7521274038853,15.675347187499995,26.814095552913884,10.870000000000003,13.049999999999978,7151.992043726938
2018-06-12,10476.5,163.0,8.2881875,10.5159375,83.7459375,10.629062499999998,83.45927083333335,10.802395833333334,82.31343749999998,13.25805208333333,1.2971656443668682,1.0673564468418324,35.74224548134911,10.208700104166669,26.80668411101186,9.639999999999988,12.210000000000017,2396.426925357384
2018-06-13,10572.5,164.0,4.9550375,7.9116750000000025,74.102,7.883549999999997,74.70275000000001,8.1451375,73.0805,79.36067499999996,1.0946041897925214,0.7865065661063255,35.732872682799965,61.107719750000015,26.79965451209996,3.685000000000002,10.860000000000008,13278.127222209354
2018-06-14,10668.5,165.0,2.5154871794871787,6.0678717948717935,82.84179487179486,6.039576923076923,82.57230769230769,6.293923076923078,80.995641025641,99.07537179487174,0.9655229162754998,0.7704705223609423,35.72405317129459,76.28803628205128,26.793039878470893,3.170999999999997,10.480000000000013,14456.725917577884
2018-06-15,10764.5,166.0,1.895384615384616,5.367065934065934,80.10043956043955,4.966263736263737,77.62236263736264,5.5783076923076935,78.15450549450551,112.23770329670333,0.9314252392851045,0.703900876655258,35.71582623785332,86.42303153846154,26.7868696783899,1.341999999999999,11.259999999999993,21998.436038361935
2018-06-16,10860.5,167.0,3.435427083333332,4.526270833333331,80.59406250000002,4.31246875,74.33582291666666,4.734760416666666,78.69781250000001,120.36678124999999,0.8858992197249796,0.6680176601541848,35.70822622335251,92.68242156249994,26.78116966751439,-0.75,10.879999999999997,20841.738671242518
2018-06-17,10956.5,168.0,6.049739583333334,7.799760416666666,72.4708333333333,7.849604166666669,67.64374999999998,8.003916666666667,71.58229166666669,110.36021874999999,1.0922593209828615,0.7669691125136947,35.701282450609135,84.97736843749999,26.775961837956853,4.127000000000005,13.02999999999998,39142.338193595984
2018-06-18,11052.5,169.0,4.681541666666667,8.900864583333336,74.93916666666664,8.955093749999998,75.3014583333333,9.11001041666667,74.07197916666667,114.52148958333335,1.1837385653556491,0.8484691019048554,35.69501916689555,88.18154697916667,26.771264375171555,4.473000000000009,15.799999999999974,86683.82152121903
2018-06-19,11148.5,170.0,4.083395833333335,9.874010416666666,77.22125000000001,9.905010416666665,77.65604166666668,10.08585416666667,76.35625000000002,98.98479166666675,1.2634813522052364,0.9335175444454209,35.68945549709077,76.21828958333337,26.76709162281804,6.067000000000006,16.85999999999997,95427.92224510178
2018-06-20,11244.5,171.0,1.9820000000000002,9.212020833333336,85.80333333333333,8.96509375,85.22645833333333,9.444395833333333,84.84354166666667,110.3733854166667,1.2165146321747378,1.0032528354508206,35.684605407636006,84.98750677083332,26.763454055726967,4.476,15.730000000000013,78735.77168289945
2018-06-21,11340.5,172.0,5.524218749999998,8.5883125,62.985833333333325,8.565468749999999,64.19437499999998,8.800354166666668,62.30843749999999,109.06723958333338,1.150529225517053,0.6915971454926079,35.680477681421955,83.9817744791667,26.760358261066397,3.327999999999997,13.349999999999994,43422.400058716485
2018-06-22,11436.5,173.0,4.742677083333334,7.339520833333336,66.35218750000001,7.3278854166666685,67.02739583333332,7.524614583333335,65.25447916666668,103.93322916666665,1.0927428213420314,0.6658422266608293,35.67707590369631,80.02858645833332,26.75780692777229,0.6139999999999991,15.349999999999982,71156.45103418427
2018-06-23,11532.5,174.0,5.236427083333335,5.8903750000000015,74.39749999999998,5.872666666666664,74.06822916666665,6.092041666666668,72.79572916666666,98.49382291666667,0.9587317575247992,0.6721301310637097,35.67439845904108,75.84024364583333,26.75579884428075,2.538000000000004,11.450000000000019,20991.600719794867
2018-06-24,11628.5,175.0,4.132364583333334,3.5651041666666665,61.26197916666666,3.555927083333335,61.51374999999999,3.755718749999998,59.512708333333336,119.8552083333334,0.8201120319104535,0.4562302208356803,35.67243853942195,92.28851041666665,26.75432890456655,-0.977999999999999,10.059999999999976,16133.664843656472
2018-06-25,11724.5,176.0,4.088708333333332,3.5582291666666674,67.8896875,3.490239583333332,67.77614583333333,3.7476458333333347,66.13541666666667,106.77796875000007,0.8328604918305867,0.5277200239771767,35.671184163279996,82.21903593749998,26.753388122459913,-1.3179999999999985,12.480000000000013,32645.70342943561
